scope,cancer,geneA,geneB,context,contrast,nPatients,nEvents,nStudies,nStrata,nDoubleNegative,nAOnly,nBOnly,nDoubleMutant,coefficient,standardError,hazardRatio,ciLow,ciHigh,z,p,phTestP,tiesMethod,fitStatus,globalFdr,withinCancerFdr,fdrFamily,geneAFrequency,geneBFrequency,frequencyThreshold,eligibilityRule
cancer-specific,UCEC,BRCA2,PCLO,BRCA2–PCLO (UCEC),A+B versus A−/B−,577,124,3,3,442,26,54,55,-1.52217260412194,0.589372945408967,0.218237228414359,0.0687469882556331,0.692793809219397,-2.58269846958399,0.0098030959315482,0.765980105780338,Efron,estimated with warning: Loglik converged before variable  1 ; coefficient may be infinite. ,0.05392614732380597,0.03932357407573063,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.16732673267326734,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,PCLO,BRCA2–PCLO (UCEC),multiplicative A×B interaction,577,124,3,3,442,26,54,55,15.3693329546769,2488.43598170572,4729513.75360267,0.0,inf,0.00617630233113,0.995072055057975,0.765980105780339,Efron,"estimated with warning: Loglik converged before variable  1,3 ; coefficient may be infinite. ",0.9978750749313777,0.9982343603176932,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.16732673267326734,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,PLEC,BRCA2–PLEC (UCEC),A+B versus A−/B−,577,124,3,3,454,47,42,34,-1.08633277021804,0.588130268865141,0.337451740428063,0.106560016706316,1.06863418979906,-1.84709549521102,0.0647333012701009,0.823297519206677,Efron,estimated with warning: Loglik converged before variable  1 ; coefficient may be infinite. ,0.13569158020157557,0.08375786810148247,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.11782178217821782,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,PLEC,BRCA2–PLEC (UCEC),multiplicative A×B interaction,577,124,3,3,454,47,42,34,17.5791494610375,2825.82024380517,43104995.8365448,0.0,inf,0.0062209015239291,0.995036470734249,0.823297519206678,Efron,"estimated with warning: Loglik converged before variable  1,3 ; coefficient may be infinite. ",0.9978750749313777,0.9982343603176932,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.11782178217821782,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,PRKDC,BRCA2–PRKDC (UCEC),A+B versus A−/B−,577,124,3,3,450,34,46,47,-1.50117020950607,0.589322943424048,0.222869203830494,0.0702129891892705,0.70742867651088,-2.54727942676737,0.0108566462289236,0.692498665885606,Efron,estimated with warning: Loglik converged before variable  1 ; coefficient may be infinite. ,0.05528974264440554,0.039559772462374736,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.14455445544554454,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,PRKDC,BRCA2–PRKDC (UCEC),multiplicative A×B interaction,577,124,3,3,450,34,46,47,16.0117892168676,2228.07592072661,8991490.75926231,0.0,inf,0.0071863750547808,0.994266151648825,0.692498665885606,Efron,"estimated with warning: Loglik converged before variable  1,3 ; coefficient may be infinite. ",0.9978750749313777,0.9982343603176932,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.14455445544554454,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,RELN,BRCA2–RELN (UCEC),A+B versus A−/B−,577,124,3,3,468,35,28,46,-1.39836099146843,0.588571418769414,0.247001469873149,0.0779303519747995,0.782875023318576,-2.37585609303307,0.0175082896290405,0.732902475823527,Efron,estimated with warning: Loglik converged before variable  1 ; coefficient may be infinite. ,0.0660070465288486,0.04337424251007797,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.1,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,RELN,BRCA2–RELN (UCEC),multiplicative A×B interaction,577,124,3,3,468,35,28,46,16.3057087190367,2047.35972384703,12063666.4326808,0.0,inf,0.0079642617411648,0.993645505695632,0.732902475823527,Efron,"estimated with warning: Loglik converged before variable  1,3 ; coefficient may be infinite. ",0.9978750749313777,0.9982343603176932,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.1,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,RNF213,BRCA2–RNF213 (UCEC),A+B versus A−/B−,577,124,3,3,459,36,37,45,-1.44429458546392,0.588865298357355,0.235912433933648,0.0743888389886426,0.748158960956425,-2.45267396379578,0.0141798796086929,0.693636065510263,Efron,estimated with warning: Loglik converged before variable  1 ; coefficient may be infinite. ,0.059993650228968944,0.04081564130526497,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.12178217821782178,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,RNF213,BRCA2–RNF213 (UCEC),multiplicative A×B interaction,577,124,3,3,459,36,37,45,15.9340587481487,2142.16164056211,8319051.03624518,0.0,inf,0.0074383083173721,0.994065143362845,0.693636065510262,Efron,"estimated with warning: Loglik converged before variable  1,3 ; coefficient may be infinite. ",0.9978750749313777,0.9982343603176932,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.12178217821782178,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,TRRAP,BRCA2–TRRAP (UCEC),A+B versus A−/B−,577,124,3,3,459,33,37,48,-1.45545051844812,0.589258414071146,0.233295236414131,0.0735069155837433,0.740429208616693,-2.46996985311166,0.01351244390327,0.70183555798991,Efron,estimated with warning: Loglik converged before variable  1 ; coefficient may be infinite. ,0.05849828518390025,0.04005502649944684,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.11782178217821782,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BRCA2,TRRAP,BRCA2–TRRAP (UCEC),multiplicative A×B interaction,577,124,3,3,459,33,37,48,15.7008334245072,2197.8016378202,6588481.29883132,0.0,inf,0.0071438810283531,0.994300056106113,0.70183555798991,Efron,"estimated with warning: Loglik converged before variable  1,3 ; coefficient may be infinite. ",0.9978750749313777,0.9982343603176932,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10891089108910891,0.11782178217821782,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,CSMD3,CREBBP–CSMD3 (UCEC),A+B versus A−/B−,577,124,3,3,421,30,88,38,-1.53234205454345,0.718806233534167,0.216029122382026,0.05280357489943,0.883814813789287,-2.13178737614636,0.0330243298898551,0.711503099434843,Efron,estimated,0.0906350551602631,0.056655870300168075,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.18316831683168316,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,CSMD3,CREBBP–CSMD3 (UCEC),multiplicative A×B interaction,577,124,3,3,421,30,88,38,-1.89769582971043,0.848532749548626,0.149913648141339,0.0284163823013165,0.79088540056712,-2.23644382697062,0.0253227130011624,0.711503099434843,Efron,estimated,0.40167833553183374,0.3274834265118984,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.18316831683168316,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,FAM135B,CREBBP–FAM135B (UCEC),A+B versus A−/B−,577,124,3,3,468,33,41,35,-0.949720259537948,0.512681222633308,0.386849225700664,0.141627204861331,1.05666367963507,-1.8524576629896,0.0639601316457679,0.952609993764206,Efron,estimated,0.13439177745468264,0.08308675537522936,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.10198019801980197,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,FAM135B,CREBBP–FAM135B (UCEC),multiplicative A×B interaction,577,124,3,3,468,33,41,35,1.77834893702823,1.21209779695219,5.92007393020494,0.550284924285674,63.6893249157919,1.46716621505284,0.142330845059324,0.952609993764206,Efron,estimated,0.6378501033728865,0.5707160180944505,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.10198019801980197,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,FAT3,CREBBP–FAT3 (UCEC),A+B versus A−/B−,577,124,3,3,447,27,62,41,-0.803420915395531,0.462132297606277,0.447794473923248,0.181013516303116,1.10776197806366,-1.73850847377913,0.0821212582864111,0.940484955681092,Efron,estimated,0.16013002789494246,0.10047652661140996,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.15841584158415842,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,FAT3,CREBBP–FAT3 (UCEC),multiplicative A×B interaction,577,124,3,3,447,27,62,41,-0.46696873118413,0.740770958204061,0.626899692516962,0.146775197702326,2.67758606787851,-0.630382071559957,0.528444637906635,0.940484955681092,Efron,estimated,0.8897800131978381,0.857234489755194,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.15841584158415842,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,FAT4,CREBBP–FAT4 (UCEC),A+B versus A−/B−,577,124,3,3,438,24,71,44,-0.713595859117664,0.424088908817387,0.489879488914041,0.213355637358694,1.12479762254992,-1.68265626447906,0.09244165289629,0.927194230160005,Efron,estimated,0.17478345904215073,0.11067287647634214,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.1702970297029703,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,FAT4,CREBBP–FAT4 (UCEC),multiplicative A×B interaction,577,124,3,3,438,24,71,44,-0.25860486486128,0.779771410192096,0.772128057701969,0.167473735162568,3.559852157784,-0.331641890791524,0.740159683808968,0.927194230160005,Efron,estimated,0.9431582267467857,0.9322927322921563,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.1702970297029703,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,LRP1B,CREBBP–LRP1B (UCEC),A+B versus A−/B−,577,124,3,3,451,25,58,43,-1.26954431087623,0.590128428748146,0.280959622856169,0.0883742379712531,0.893227613472132,-2.1513017320134,0.0314523916545893,0.795333991325283,Efron,estimated,0.08863881055438941,0.05577499756015209,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.14554455445544554,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,LRP1B,CREBBP–LRP1B (UCEC),multiplicative A×B interaction,577,124,3,3,451,25,58,43,-1.29767217347631,0.792384779661164,0.273166938738084,0.05780281491663,1.29094364222853,-1.63767932800428,0.101488605095418,0.795333991325283,Efron,estimated,0.5787405123519032,0.5280753243151695,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.14554455445544554,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,MUC16,CREBBP–MUC16 (UCEC),A+B versus A−/B−,577,124,3,3,408,21,101,47,-1.41760840495634,0.589591786533377,0.242292790762316,0.0762920094087551,0.769488140505765,-2.40438967661244,0.016199495018964,0.556036249775477,Efron,estimated,0.06398361096965678,0.04280208452933831,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.2099009900990099,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,MUC16,CREBBP–MUC16 (UCEC),multiplicative A×B interaction,577,124,3,3,408,21,101,47,-1.65121954204123,0.764351349020659,0.1918158384414,0.0428812480218344,0.858028102592603,-2.16028864756618,0.030750331252974,0.556036249775477,Efron,estimated,0.42298733318113835,0.34340331264700286,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.2099009900990099,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,MUC4,CREBBP–MUC4 (UCEC),A+B versus A−/B−,577,124,3,3,446,33,63,35,-0.876687433274199,0.512968992793543,0.416159185994998,0.1522718019425,1.13736401539018,-1.70904566472899,0.087442491119015,0.576784994716126,Efron,estimated,0.16787880421308582,0.10562249883891225,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.12376237623762376,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,MUC4,CREBBP–MUC4 (UCEC),multiplicative A×B interaction,577,124,3,3,446,33,63,35,-0.468751516095036,0.747155384483966,0.62578306085728,0.144691822482495,2.70647250506008,-0.627381567247602,0.530409147469534,0.576784994716126,Efron,estimated,0.8897800131978381,0.8572883936662178,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.12376237623762376,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,CREBBP,NBEA,CREBBP–NBEA (UCEC),A+B versus A−/B−,577,124,3,3,462,25,47,43,-0.81666173483434,0.460863871583134,0.441904388977502,0.179077192172323,1.09047660748257,-1.77202376925097,0.0763906116735711,0.933069533150553,Efron,estimated,0.1522435184157405,0.09518672270377872,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.10495049504950495,0.11683168316831684,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
