datasetId,context,scope,cancer,geneA,geneB,studyId,nPatients,nEvents,nBoth,nDoubleNegative,nCancerGroups,coefficient,standardError,hazardRatio,ciLow,ciHigh,p,contrast,model,tiesMethod,fitStatus
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,ucs_tcga_pan_can_atlas_2018,5,5,0,5,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,uec_cptac_gdc,16,16,1,15,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_CTNNB1_TP53_positive,CTNNB1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,CTNNB1,TP53,utuc_mskcc_2015,56,18,1,55,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,acc_2019,137,49,0,137,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,acc_tcga_pan_can_atlas_2018,88,30,0,88,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,aml_ohsu_2018,401,222,1,400,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,aml_ohsu_2022,632,373,2,630,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,ampca_bcm_2016,153,72,0,153,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,blca_iatlas_imvigor210_2017,325,218,0,325,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,blca_msk_tcga_2020,84,51,0,84,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,blca_mskcc_solit_2014,88,38,0,88,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,blca_plasmacytoid_mskcc_2016,21,13,0,21,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,blca_tcga_pan_can_atlas_2018,380,169,0,380,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,bm_nsclc_mskcc_2023,154,81,0,154,3,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,brain_cptac_gdc,150,150,0,150,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,brca_tcga_pan_can_atlas_2018,1047,148,0,1047,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,cesc_tcga_pan_can_atlas_2018,278,67,0,278,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,chol_icgc_2017,257,161,0,257,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,chol_tcga_pan_can_atlas_2018,35,17,0,35,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,cll_broad_2022,834,224,1,833,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,coad_cptac_2019,99,8,0,99,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,coad_silu_2022,339,154,0,339,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,coad_tcga_gdc,20,4,0,20,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,coadread_cass_2020,132,24,0,132,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,coadread_tcga_pan_can_atlas_2018,546,113,0,546,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,crc_apc_impact_2020,101,51,0,101,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,crc_hta8_htan_2024,28,9,0,28,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,crc_orion_2024,70,23,1,69,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,cscc_hgsc_bcm_2014,30,19,0,30,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,difg_glass,201,179,0,201,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,dlbcl_dfci_2018,113,44,0,113,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,egc_mskcc_2020,361,201,0,361,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,egc_tmucih_2015,73,30,1,72,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,esca_tcga_pan_can_atlas_2018,84,43,0,84,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,gbc_mskcc_2022,92,60,0,92,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,gbm_tcga_pan_can_atlas_2018,563,463,0,563,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,glioma_mskcc_2019,175,28,0,175,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,hcc_meric_2021,100,80,0,100,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,hcc_msk_2024,98,34,0,98,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,heme_msk_impact_2022,1278,348,1,1277,11,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,hnc_mskcc_2016,102,27,0,102,3,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,hnsc_tcga_pan_can_atlas_2018,513,216,0,513,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,ihch_msk_2021,31,15,0,31,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,ihch_smmu_2014,100,69,0,100,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,kich_tcga_pan_can_atlas_2018,64,9,0,64,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,kirc_tcga_pan_can_atlas_2018,506,168,0,506,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,kirp_tcga_pan_can_atlas_2018,273,41,0,273,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,laml_tcga_pan_can_atlas_2018,165,101,0,165,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,lgg_tcga_pan_can_atlas_2018,490,116,0,490,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,lihc_amc_prv,224,37,0,224,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,lihc_tcga_pan_can_atlas_2018,352,128,0,352,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,luad_cas_2020,101,25,0,101,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,luad_cptac_gdc,55,54,0,55,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,luad_mskcc_2020,432,30,0,432,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,luad_mskcc_2023_met_organotropism,47,18,0,47,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,luad_mskimpact_2021,45,26,0,45,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,luad_oncosg_2020,300,94,0,300,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,luad_tcga_pan_can_atlas_2018,481,175,0,481,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,lusc_tcga_pan_can_atlas_2018,463,194,0,463,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mbn_mdacc_2013,193,115,0,193,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mbn_msk_2024,153,54,0,153,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mbn_sfu_2023,199,70,0,199,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mds_iwg_2022,1901,980,28,1873,1,0.2996880933,0.2604994243,1.349437843,0.8098701148,2.248487084,0.2499640592,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,estimated
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mel_dfci_2019,133,66,0,133,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mel_iatlas_liu_2019,116,58,1,115,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mel_iatlas_riaz_nivolumab_2017,55,34,0,55,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mel_mskimpact_2020,387,84,1,386,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mel_tsam_liang_2017,32,15,0,32,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mel_ucla_2016,34,18,0,34,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,meso_tcga_pan_can_atlas_2018,84,72,0,84,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mixed_allen_2018,172,95,1,171,2,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,mnm_washu_2016,92,61,0,92,1,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,msk_access_2021,254,116,0,254,4,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,msk_chord_2024,4703,1081,1,4702,7,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
pan-cancer_PAN-CANCER_SF3B1_SRSF2_positive,SF3B1–SRSF2 (pan-cancer),pan-cancer,PAN-CANCER,SF3B1,SRSF2,msk_impact_2017,3329,804,0,3329,31,,,,,,,A+B versus A−/B−,within-study Cox model with cancer-group baseline strata,Efron,insufficient direct-contrast sample/event count
