scope,cancer,geneA,geneB,geneAFrequency,geneBFrequency,frequencyThreshold,nPatients,nEvents,nDoubleNegative,nBOnly,nAOnly,nDoubleMutant,nStudies,nStrata,eligible,eligibilityRule
cancer-specific,LUAD,EGFR,KEAP1,0.3250049377839226,0.112680229113174,0.1,6925,2288,4063,834,1996,32,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,EGFR,KRAS,0.32277189231217807,0.2707746136650792,0.1,6925,2288,2849,2048,1992,36,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,EGFR,LRP1B,0.36606268364348676,0.20102840352595494,0.1,1283,480,702,224,331,26,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,EGFR,MUC16,0.3736291762305534,0.1734251466462637,0.1,1283,480,659,267,299,58,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,EGFR,RBM10,0.3250049377839226,0.10280466126802291,0.1,6925,2288,4404,493,1806,222,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,EGFR,STK11,0.32277189231217807,0.12411313052774808,0.1,6925,2288,3996,901,2005,23,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,EGFR,TP53,0.32277189231217807,0.46136650792108075,0.1,6925,2288,2848,2049,956,1072,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,FAT3,KRAS,0.13823004335628666,0.18770721754654424,0.1,1283,480,905,207,121,50,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,FAT3,LRP1B,0.13823004335628666,0.20530476919153276,0.1,1283,480,939,173,94,77,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,FAT3,MUC16,0.13823004335628666,0.1734251466462637,0.1,1283,480,882,230,76,95,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,FAT3,TP53,0.13823004335628666,0.46442234123947973,0.1,1283,480,713,399,45,126,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KEAP1,KRAS,0.112680229113174,0.26920797945881886,0.1,6925,2288,4367,1692,474,392,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KEAP1,RBM10,0.112680229113174,0.10280466126802291,0.1,6925,2288,5432,627,778,88,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KEAP1,STK11,0.112680229113174,0.12275330831522813,0.1,6925,2288,5586,473,415,451,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KEAP1,TP53,0.112680229113174,0.4624728421884258,0.1,6925,2288,3338,2721,466,400,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KRAS,LRP1B,0.19490695396669933,0.20102840352595494,0.1,1283,480,862,164,171,86,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KRAS,MUC16,0.18770721754654424,0.1734251466462637,0.1,1283,480,808,218,150,107,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KRAS,RBM10,0.26920797945881886,0.10280466126802291,0.1,6925,2288,4426,415,1784,300,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KRAS,STK11,0.2707746136650792,0.12411313052774808,0.1,6925,2288,4423,418,1578,506,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,KRAS,TP53,0.2707746136650792,0.46136650792108075,0.1,6925,2288,2449,2392,1355,729,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,LRP1B,MUC16,0.20530476919153276,0.1734251466462637,0.1,1283,480,852,181,106,144,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,LRP1B,TP53,0.20102840352595494,0.46155729676787466,0.1,1283,480,670,363,88,162,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,MUC16,TP53,0.1734251466462637,0.46442234123947973,0.1,1283,480,635,323,123,202,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,RBM10,STK11,0.10280466126802291,0.12275330831522813,0.1,6925,2288,5383,827,618,97,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,RBM10,TP53,0.10280466126802291,0.4624728421884258,0.1,6925,2288,3332,2878,472,243,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,LUAD,STK11,TP53,0.12411313052774808,0.46136650792108075,0.1,6925,2288,3191,2810,613,311,17,17,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,PRAD,SPOP,TP53,0.10326499620349279,0.2280941533788914,0.1,3800,723,2430,895,403,72,8,8,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,PAAD,CDKN2A,KRAS,0.19027992443757513,0.7815558990211231,0.1,3682,1859,724,2214,47,697,12,12,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,PAAD,CDKN2A,SMAD4,0.19027992443757513,0.1913103211403057,0.1,3793,1882,2523,526,547,197,14,14,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,PAAD,CDKN2A,TP53,0.19027992443757513,0.6338657049630775,0.1,3793,1882,1290,1759,88,656,14,14,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,PAAD,KRAS,SMAD4,0.7815558990211231,0.1913103211403057,0.1,3763,1878,796,56,2244,667,13,13,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,PAAD,KRAS,TP53,0.7815558990211231,0.6338657049630775,0.1,3793,1882,725,157,653,2258,14,14,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,PAAD,SMAD4,TP53,0.1913103211403057,0.6338657049630775,0.1,3793,1882,1182,1888,196,527,14,14,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,APC,0.1306930693069307,0.11683168316831684,0.1,577,124,461,32,37,47,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,ARHGAP35,0.1306930693069307,0.15544554455445544,0.1,577,124,437,56,33,51,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,ARID1A,0.1306930693069307,0.42475247524752474,0.1,577,124,313,180,22,62,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,ASXL3,0.1306930693069307,0.10198019801980197,0.1,577,124,472,21,38,46,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,ATM,0.1306930693069307,0.14455445544554454,0.1,577,124,440,53,33,51,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,ATRX,0.1306930693069307,0.1198019801980198,0.1,577,124,465,28,33,51,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,BCOR,0.1306930693069307,0.13762376237623763,0.1,577,124,443,50,43,41,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,BCORL1,0.1306930693069307,0.11188118811881188,0.1,577,124,456,37,42,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,BIRC6,0.1306930693069307,0.11386138613861387,0.1,577,124,459,34,38,46,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,BRCA2,0.1306930693069307,0.10891089108910891,0.1,577,124,459,34,37,47,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,CREBBP,0.1306930693069307,0.10495049504950495,0.1,577,124,462,31,47,37,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,CSMD3,0.1306930693069307,0.18316831683168316,0.1,577,124,424,69,27,57,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,CTCF,0.1306930693069307,0.21287128712871287,0.1,577,124,407,86,38,46,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,CTNNB1,0.1306930693069307,0.2396039603960396,0.1,577,124,385,108,51,33,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,EP300,0.1306930693069307,0.10792079207920792,0.1,577,124,459,34,43,41,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,FAM135B,0.1306930693069307,0.10198019801980197,0.1,577,124,464,29,37,47,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,FAT1,0.1306930693069307,0.1504950495049505,0.1,577,124,439,54,32,52,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,FAT3,0.1306930693069307,0.15841584158415842,0.1,577,124,441,52,33,51,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,FAT4,0.1306930693069307,0.1702970297029703,0.1,577,124,435,58,27,57,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,FBXW7,0.1306930693069307,0.1613861386138614,0.1,577,124,430,63,46,38,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,JAK1,0.1306930693069307,0.1316831683168317,0.1,577,124,446,47,51,33,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,KMT2A,0.1306930693069307,0.11683168316831684,0.1,577,124,462,31,42,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,KMT2B,0.1306930693069307,0.19306930693069307,0.1,577,124,419,74,34,50,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,KMT2C,0.1306930693069307,0.15544554455445544,0.1,577,124,441,52,33,51,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,KMT2D,0.1306930693069307,0.22673267326732674,0.1,577,124,398,95,29,55,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,KRAS,0.1306930693069307,0.21287128712871287,0.1,577,124,406,87,61,23,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,LRP1B,0.1306930693069307,0.14554455445544554,0.1,577,124,445,48,31,53,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,MAP3K1,0.1306930693069307,0.10495049504950495,0.1,543,90,430,29,44,40,2,2,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,MED12,0.1306930693069307,0.14257425742574256,0.1,577,124,442,51,36,48,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,MGA,0.1306930693069307,0.12376237623762376,0.1,577,124,449,44,42,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,MTOR,0.1306930693069307,0.11386138613861387,0.1,577,124,464,29,48,36,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,MUC16,0.1306930693069307,0.2099009900990099,0.1,577,124,409,84,20,64,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,MUC4,0.1306930693069307,0.12376237623762376,0.1,577,124,438,55,41,43,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,NBEA,0.1306930693069307,0.11683168316831684,0.1,577,124,454,39,33,51,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,NF1,0.1306930693069307,0.11683168316831684,0.1,577,124,464,29,37,47,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,ADGRG4,PCLO,0.1306930693069307,0.16732673267326734,0.1,577,124,440,53,28,56,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
