cancer,pair,selectionSource,omittedStudyId,omittedNJointlyAssayCovered,remainingNJointlyAssayCovered,leaveOneStudyOutOr,leaveOneStudyOutCiLow,leaveOneStudyOutCiHigh,leaveOneStudyOutP,leaveOneStudyOutNStrata,leaveOneStudyOutNInformativeStrata,leaveOneStudyOutEstimable,sameDirectionAsAllStudies,primarySpecification
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,lung_msk_mind_2020,81,10208,0.02734195108,0.02070865088,0.03609999961,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,lung_nci_2022,232,10057,0.02790915079,0.02119603968,0.03674840723,0,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,metastatic_solid_tumors_mich_2017,13,10276,0.02775787106,0.02107692205,0.03655654294,0,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,mixed_allen_2018,24,10265,0.02782974315,0.02113002658,0.0366537449,0,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,mixed_impact_subset_2022,1,10288,0.02773275699,0.02105752066,0.03652404397,0,56,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,msk_access_2021,196,10093,0.02794314268,0.0211608383,0.03689925757,0,53,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,msk_chord_2024,1083,9206,0.03063457097,0.02312454865,0.04058357862,1.181364816e-278,53,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,msk_impact_2017,837,9452,0.0246569054,0.01823710921,0.03333658734,1.452824649e-300,54,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,msk_impact_50k_2026,2890,7399,0.02745070235,0.01940352836,0.03883525954,3.718028523e-209,53,37,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,msk_met_2021,94,10195,0.02793721445,0.02121452638,0.03679026045,0,53,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,nsclc_ctdx_msk_2022,5,10284,0.02773275699,0.02105752066,0.03652404397,0,55,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,nsclc_mskcc_2018,75,10214,0.02785555829,0.021152517,0.03668273272,0,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,nsclc_tcga_broad_2016,159,10130,0.02801250235,0.02127396533,0.03688547365,0,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,pan_origimed_2020,1572,8717,0.02658749387,0.01958334537,0.0360967351,8.276968719e-274,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,pancan_pcawg_2020,34,10255,0.02682882382,0.02031735701,0.03542713686,0,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,pog570_bcgsc_2020,46,10243,0.02778960154,0.02110207147,0.03659649977,0,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,summit_2018,25,10264,0.02773275699,0.02105752066,0.03652404397,0,54,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-KRAS,Figure 8 displayed context; prespecified reference context; prespecified principal context,tmb_mskcc_2018,215,10074,0.02779653846,0.02106618975,0.03667713807,0,53,37,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,alk_msk_2026,9,10280,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,bm_nsclc_mskcc_2023,121,10168,0.06732219928,0.04893585656,0.09261671983,3.677624446e-108,53,36,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,braf_msk_impact_2024,1,10288,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,56,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_broad,183,10106,0.06068401334,0.04353289837,0.08459233391,3.205676326e-111,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_cas_2020,103,10186,0.0665835991,0.04840207832,0.09159473773,2.196580607e-109,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_cptac_2020,110,10179,0.06735392983,0.04895423894,0.0926692348,6.157061858e-108,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_cptac_gdc,230,10059,0.06443458043,0.04646804197,0.0893477534,2.012695041e-108,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_msk_npjpo_2021,38,10251,0.06343919797,0.0457922568,0.08788673281,6.281568192e-111,54,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_mskcc_2015,35,10254,0.06606839599,0.04803650128,0.09086908564,1.433215821e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_mskcc_2020,453,9836,0.07024667604,0.05104431384,0.09667277556,6.557252837e-103,53,36,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_mskcc_2023_met_organotropism,320,9969,0.06031359837,0.04308418593,0.08443307145,1.370512778e-109,53,37,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_mskimpact_2021,46,10243,0.06595006079,0.04793919395,0.09072765225,1.15184018e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_oncosg_2020,305,9984,0.06700909809,0.04870970297,0.09218326027,1.497668089e-108,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_tcga,15,10274,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_tcga_gdc,5,10284,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_tcga_pan_can_atlas_2018,566,9723,0.06557046697,0.04748228202,0.09054927346,9.578993343e-109,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,luad_tsp,163,10126,0.06535237994,0.04732087424,0.09025474766,3.250150785e-109,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,lung_msk_2017,4,10285,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,lung_msk_mind_2020,81,10208,0.06431691815,0.04656296899,0.08884025333,9.232649207e-111,54,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,lung_nci_2022,232,10057,0.0662855188,0.04819560225,0.0911653719,3.346828311e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,metastatic_solid_tumors_mich_2017,13,10276,0.06379921501,0.04619038596,0.08812093147,3.015434371e-111,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,mixed_allen_2018,24,10265,0.06479205219,0.04693852395,0.08943634511,1.148413948e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,mixed_impact_subset_2022,1,10288,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,56,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,msk_access_2021,196,10093,0.06686189,0.04842013685,0.09232754438,1.481733984e-106,53,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,msk_chord_2024,1083,9206,0.06739469399,0.04836352785,0.0939146704,3.630513337e-100,53,37,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,msk_impact_2017,837,9452,0.06437444656,0.04579097425,0.09049969863,1.228129942e-100,54,37,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,msk_impact_50k_2026,2890,7399,0.07467887672,0.05166157512,0.1079513084,2.663690242e-74,53,36,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,msk_met_2021,94,10195,0.0660584249,0.04802890075,0.09085603527,1.417606222e-110,53,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,nsclc_ctdx_msk_2022,5,10284,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,55,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,nsclc_mskcc_2018,75,10214,0.06629400048,0.04820249082,0.09117567215,3.184701755e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,nsclc_tcga_broad_2016,159,10130,0.06459412476,0.04676370245,0.08922306695,2.956968155e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,pan_origimed_2020,1572,8717,0.0749252016,0.05388413652,0.1041825331,4.072525735e-88,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,pancan_pcawg_2020,34,10255,0.06614848706,0.04809500677,0.09097872388,1.940171612e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,pog570_bcgsc_2020,46,10243,0.06620051079,0.04813313635,0.09104970007,2.36117451e-110,55,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,summit_2018,25,10264,0.06601404476,0.04799603241,0.09079613222,1.223195489e-110,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,EGFR-STK11,Figure 8 displayed context,tmb_mskcc_2018,215,10074,0.06555792289,0.0474683948,0.09054111206,7.977860365e-109,53,36,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,alk_msk_2026,9,10117,10.8291866,9.380517909,12.50157865,0,53,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,bm_nsclc_mskcc_2023,121,10005,10.99042203,9.506280349,12.70627122,0,52,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,braf_msk_impact_2024,1,10125,10.8291866,9.380517909,12.50157865,0,55,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_broad,183,9943,11.1335113,9.6258131,12.87736138,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_cas_2020,103,10023,10.81955815,9.370826741,12.49226369,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_cptac_2020,110,10016,10.98813785,9.507944427,12.69876726,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_cptac_gdc,230,9896,10.97760419,9.491144851,12.69686594,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_msk_npjpo_2021,38,10088,10.72494993,9.286096482,12.3867495,0,53,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_mskcc_2015,35,10091,10.85875693,9.40289017,12.54003821,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_mskcc_2020,453,9673,10.55188285,9.109887392,12.2221304,1.349517005e-294,52,37,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_mskcc_2023_met_organotropism,320,9806,10.79206654,9.321467618,12.49467411,5.205131131e-304,52,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_mskimpact_2021,46,10080,10.8348852,9.385138736,12.50857772,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_oncosg_2020,305,9821,10.75829191,9.313277231,12.42750988,2.845585571e-311,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_tcga,15,10111,10.8291866,9.380517909,12.50157865,0,54,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_tcga_gdc,5,10121,10.8291866,9.380517909,12.50157865,0,54,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,luad_tcga_pan_can_atlas_2018,566,9560,12.29215197,10.57290679,14.29096113,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,lung_msk_2017,4,10122,10.8291866,9.380517909,12.50157865,0,53,40,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,lung_msk_mind_2020,81,10045,10.78628069,9.334173635,12.46429042,0,53,38,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,lung_nci_2022,232,9894,10.83471317,9.384986458,12.50838348,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,metastatic_solid_tumors_mich_2017,13,10113,10.86876181,9.413524503,12.54896434,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
LUAD,KEAP1-STK11,Figure 8 displayed context; prespecified reference context; prespecified principal context,mixed_allen_2018,24,10102,10.84602634,9.392272832,12.52479453,0,54,39,True,True,detailed histology + study + exact assay/panel; no burden
