datasetId,context,scope,cancer,geneA,geneB,excludedStudyId,nPatientsExcludedStudy,nEventsExcludedStudy,nStudiesRetained,coefficient,standardError,hazardRatio,ciLow,ciHigh,p,tauSquared,iSquaredPercent,contrast,leaveOneOutMethod,fitStatus
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,coadread_tcga_pan_can_atlas_2018,264,51,23,-0.09422286892,0.2318357532,0.9100799111,0.5777508286,1.433568597,0.6844334499,0.7746982281,79.89059,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,difg_glass,237,183,23,-0.003594789756,0.2479996123,0.9964116638,0.6128315983,1.62007998,0.9884349545,0.91195724,80.97856762,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,gbm_tcga_pan_can_atlas_2018,472,392,23,0.04550209092,0.2339896178,1.046553193,0.6615900777,1.655516947,0.8458141411,0.7815542611,79.24371514,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,glioma_mskcc_2019,296,82,23,0.05727725413,0.230121515,1.058949368,0.6745208937,1.662474468,0.8034381049,0.750284173,78.9698645,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,hnsc_tcga_pan_can_atlas_2018,167,54,23,-0.04706572085,0.2338277225,0.9540246962,0.6032885725,1.508669586,0.8404767081,0.8117036477,80.90800937,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,lgg_tcga_pan_can_atlas_2018,322,91,23,0.06214012777,0.1978798379,1.064111446,0.7220237631,1.568276873,0.7534985521,0.4737999546,68.03502029,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,lihc_tcga_pan_can_atlas_2018,252,89,23,-0.02381870418,0.2344538493,0.9764627223,0.6167202233,1.546048617,0.919080297,0.81729325,81.01176405,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,luad_tcga_pan_can_atlas_2018,241,81,23,-0.02853087882,0.230190663,0.9718722834,0.6189713523,1.525976496,0.9013591767,0.8094277974,81.01195429,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,lusc_tcga_pan_can_atlas_2018,85,40,23,0.0008830811792,0.2336378442,1.000883471,0.6331558498,1.582181896,0.9969842422,0.8109855216,80.90269058,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,mds_iwg_2022,2650,1278,23,-0.08892844806,0.2327456118,0.9149110349,0.5797829528,1.443750972,0.7023988244,0.7820198008,80.01247645,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,mel_mskimpact_2020,296,66,23,-0.04775039332,0.2337859709,0.9533717253,0.6029249951,1.507513628,0.8381594481,0.8113712163,80.90213955,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,msk_chord_2024,2384,445,23,-0.01954578792,0.2381803895,0.9806439925,0.6148537937,1.564050917,0.9345966469,0.8329016183,81.01174386,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,msk_impact_2017,3203,805,23,-0.009136853904,0.2462889995,0.9909047603,0.6114913786,1.605733586,0.9704067871,0.8962606678,81.00730829,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,msk_impact_50k_2026,15577,3814,23,-0.04855815291,0.2461404326,0.9526019411,0.5880257521,1.543215505,0.8436098017,0.8890669737,77.34626648,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,pog570_bcgsc_2020,224,156,23,-0.06740038131,0.2342826096,0.9348208416,0.5906179849,1.479619701,0.7735852957,0.8038846006,80.61890613,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,sarcoma_mskcc_2022,1002,281,23,-0.1670386685,0.2159197569,0.8461668907,0.5541978003,1.291954617,0.4391587573,0.6380717002,76.6666373,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,skcm_tcga_pan_can_atlas_2018,337,170,23,-0.02721275517,0.2381194499,0.9731541759,0.6102306363,1.55191987,0.9090142902,0.8322210813,80.99619907,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,tmb_mskcc_2018,670,338,23,-0.004246046185,0.242272341,0.9957629555,0.6193460541,1.600952903,0.9860170531,0.8612141642,80.97299374,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_IDH1_TP53_positive,IDH1–TP53 (pan-cancer),pan-cancer,PAN-CANCER,IDH1,TP53,ucec_tcga_pan_can_atlas_2018,334,38,23,-0.02853091134,0.2301906702,0.9718722518,0.6189713235,1.525976468,0.901359068,0.8094278688,81.01195565,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,ampca_bcm_2016,62,25,56,0.2887076565,0.07014656056,1.33470148,1.163255947,1.531415374,3.85875922e-05,0.06948551832,44.67574745,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,blca_iatlas_imvigor210_2017,225,153,56,0.3059987357,0.06880734496,1.35798059,1.186655466,1.554041029,8.700441543e-06,0.06081550781,40.97157686,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,blca_msk_tcga_2020,42,27,56,0.2890373527,0.07049820613,1.335141599,1.162837813,1.532976542,4.132841782e-05,0.06976819978,44.63621432,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,blca_mskcc_solit_2014,44,13,56,0.2933672216,0.06929984996,1.34093512,1.170629937,1.536016584,2.302845166e-05,0.06639037185,43.60613599,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,blca_tcga_pan_can_atlas_2018,213,89,56,0.3100111698,0.06814628958,1.363440343,1.192971074,1.558268771,5.38499847e-06,0.05785590078,39.70147657,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,bm_nsclc_mskcc_2023,56,29,56,0.2771040526,0.07062618439,1.319303641,1.148755606,1.515171798,8.726038376e-05,0.07083917815,45.07377012,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,brain_cptac_gdc,107,107,56,0.2876636682,0.07052059948,1.333308795,1.161190571,1.530939353,4.520186573e-05,0.07013452972,44.79885437,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,brca_metabric,930,542,56,0.2681054423,0.07509354177,1.307484997,1.128540049,1.514804033,0.0003565912881,0.08490357576,44.79557263,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,brca_tcga_pan_can_atlas_2018,545,81,56,0.2811904566,0.07137424158,1.324705879,1.151769567,1.523608294,8.159615761e-05,0.0719739431,45.13473976,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,cesc_tcga_pan_can_atlas_2018,203,46,56,0.2858269104,0.07012645011,1.330862077,1.159955444,1.526949916,4.584089462e-05,0.07018934139,44.99432978,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,chol_icgc_2017,167,95,56,0.2871960824,0.07002792286,1.332685504,1.161769037,1.528746761,4.110748916e-05,0.06973278532,44.83130148,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,cll_broad_2022,917,246,56,0.2730356939,0.06924179204,1.313947144,1.147200097,1.504931094,8.03944807e-05,0.06627577111,43.57529833,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,coad_silu_2022,214,102,56,0.2873337647,0.07072518246,1.332869004,1.160342191,1.531048164,4.851257042e-05,0.07039155794,44.80546573,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,coadread_cass_2020,45,7,56,0.2834896279,0.06989943008,1.327755109,1.157762499,1.522707489,4.998894235e-05,0.07046145627,45.18089544,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,coadread_tcga_pan_can_atlas_2018,251,49,56,0.2864710894,0.07103392187,1.331719667,1.158640298,1.530653882,5.509805714e-05,0.07086881349,44.83087351,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,crc_apc_impact_2020,25,12,56,0.2929293095,0.0693539339,1.340348037,1.169993387,1.53550685,2.403377688e-05,0.06665354082,43.70604888,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,crc_orion_2024,25,7,56,0.2849081106,0.07009883289,1.329639843,1.158952897,1.525465026,4.816084992e-05,0.07035870387,45.07667058,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,difg_glass,174,135,56,0.2691548901,0.06929677137,1.308857855,1.142633532,1.499263618,0.0001027138983,0.06573183752,43.30064697,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,egc_mskcc_2020,106,58,56,0.3000063109,0.06931951282,1.349867326,1.178382296,1.546307854,1.505536428e-05,0.06433461472,42.59239087,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,egc_tmucih_2015,42,19,56,0.2878358135,0.06969017395,1.333538337,1.163282305,1.528712755,3.624148223e-05,0.06885697485,44.56606435,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,esca_tcga_pan_can_atlas_2018,37,15,56,0.2891324589,0.06988554895,1.335268585,1.164345702,1.531282497,3.515265755e-05,0.06896474595,44.54602861,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,gbc_mskcc_2022,38,29,56,0.2875241481,0.07023772238,1.333122784,1.161672459,1.529877328,4.247526637e-05,0.06990108163,44.82447558,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,gbm_tcga_pan_can_atlas_2018,442,375,56,0.2917321304,0.07041771689,1.338744361,1.166159582,1.536870674,3.42971861e-05,0.06889009236,44.25105441,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,glioma_mskcc_2019,233,69,56,0.2872817437,0.07038149814,1.332799668,1.16106367,1.529937592,4.469222291e-05,0.07009877537,44.8508542,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,hnc_mskcc_2016,50,9,56,0.2850693998,0.06996764047,1.329854317,1.15943793,1.525318827,4.615226969e-05,0.07018377792,45.04475526,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,hnsc_tcga_pan_can_atlas_2018,183,68,56,0.2742235623,0.07170788145,1.315508867,1.143025503,1.514020094,0.0001312101427,0.07255536816,45.11467093,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,lgg_tcga_pan_can_atlas_2018,236,60,56,0.2863018866,0.07023257775,1.331494355,1.160265158,1.527993153,4.572205987e-05,0.07018488636,44.95277457,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,lihc_tcga_pan_can_atlas_2018,249,89,56,0.2869421283,0.06982577949,1.332347106,1.161934299,1.527753172,3.966867219e-05,0.06943038409,44.76909913,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,luad_mskcc_2020,281,19,56,0.2814168908,0.07004123291,1.325005872,1.155044183,1.519976972,5.872543223e-05,0.0704226205,45.12255777,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,luad_oncosg_2020,188,57,56,0.2831480979,0.07008312797,1.327301718,1.156950531,1.522735677,5.341134434e-05,0.07058539215,45.17799029,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,luad_tcga_pan_can_atlas_2018,244,90,56,0.2618656282,0.06967286909,1.299351934,1.133499006,1.489472369,0.0001709335712,0.06522817806,42.83536253,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,lusc_tcga_pan_can_atlas_2018,123,52,56,0.3013625759,0.06950317453,1.351699346,1.179556897,1.54896396,1.451292159e-05,0.06395443071,42.24925739,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,mds_iwg_2022,2739,1324,56,0.2748542492,0.07005627252,1.316338803,1.147455036,1.51007908,8.733146308e-05,0.06927362348,44.61762609,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,mel_dfci_2019,123,62,56,0.2834896381,0.06989942379,1.327755122,1.157762525,1.522707486,4.998883297e-05,0.07046142791,45.18088547,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,mel_iatlas_liu_2019,102,52,56,0.2834896385,0.06989942357,1.327755123,1.157762526,1.522707486,4.998882921e-05,0.07046142693,45.18088513,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,mel_mskimpact_2020,296,64,56,0.283414496,0.0702355644,1.327655356,1.156913079,1.523596522,5.455598328e-05,0.07066345089,45.16006928,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,mixed_allen_2018,148,80,56,0.287787956,0.06991163018,1.333474519,1.16272185,1.52930324,3.847473582e-05,0.06938392925,44.72047409,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,msk_access_2021,178,71,56,0.2688296991,0.0694694089,1.308432295,1.141875584,1.499283367,0.0001089440928,0.06624039716,43.46624531,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,msk_chord_2024,2321,453,56,0.2873257773,0.07192776634,1.332858358,1.157601215,1.534648875,6.479169614e-05,0.07196272598,44.28640927,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,msk_impact_2017,3121,820,56,0.2612856018,0.07305807647,1.298598495,1.125350343,1.498518271,0.0003483457793,0.07524420762,43.10360419,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,msk_impact_50k_2026,14655,3838,56,0.2649219973,0.07612246193,1.303329309,1.122686769,1.513037593,0.0005010247318,0.08934548039,40.16259482,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,msk_met_2021,201,76,56,0.2834896266,0.06989942301,1.327755107,1.157762514,1.522707466,4.998885847e-05,0.07046142439,45.18088424,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,ov_tcga_pan_can_atlas_2018,209,136,56,0.2960739801,0.06952526416,1.344569625,1.173284366,1.54086045,2.057947105e-05,0.06613537664,43.38939976,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,paad_tcga_pan_can_atlas_2018,77,36,56,0.2790319542,0.07031512742,1.321849582,1.151674346,1.517170477,7.238529705e-05,0.07056680251,45.08846721,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,pancreas_cptac_gdc,46,46,56,0.2714896444,0.06918423648,1.311917286,1.145557058,1.502436699,8.703480846e-05,0.06578869339,43.37308695,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,pog570_bcgsc_2020,208,151,56,0.2683848423,0.07101722177,1.307850359,1.137910454,1.503169741,0.0001573636457,0.07027720402,44.52253003,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,prad_tcga_pan_can_atlas_2018,433,8,56,0.2834896279,0.0698994302,1.327755109,1.157762499,1.52270749,4.998894393e-05,0.0704614568,45.18089563,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,sarc_tcga_pan_can_atlas_2018,161,63,56,0.2732893772,0.06918583054,1.314280513,1.147617026,1.505147821,7.812596475e-05,0.06611420397,43.5219762,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,sarcoma_mskcc_2022,980,272,56,0.276714383,0.06993483845,1.318789648,1.149865085,1.512530608,7.597768441e-05,0.0693035431,44.6771901,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,sclc_ucologne_2015,20,15,56,0.2836848202,0.07028498544,1.328014301,1.157113776,1.52415607,5.43220614e-05,0.07067012265,45.1449964,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
pan-cancer_PAN-CANCER_PIK3CA_TP53_positive,PIK3CA–TP53 (pan-cancer),pan-cancer,PAN-CANCER,PIK3CA,TP53,skcm_tcga_pan_can_atlas_2018,344,174,56,0.2739215045,0.06990632107,1.315111568,1.146722224,1.508227886,8.91356492e-05,0.06866651299,44.40487177,A+B versus A−/B−,leave-one-study-out random-effects meta-analysis,estimated
